order_date,ship_date,ship_mode,segment,country,city,state,region,category,sub_category,sales,quantity,discount,profit
2016-12-08,2016-12-12,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Bookcases,405.86,7,0.0,32.4688
2016-12-08,2016-12-10,First Class,Corporate,United States,Richardson,Texas,Central,Furniture,Furnishings,190.92,5,0.6,-147.963
2016-12-08,2016-12-14,Standard Class,Corporate,United States,San Francisco,California,West,Furniture,Tables,1421.664,6,0.2,-195.4788
2016-12-08,2016-12-12,Standard Class,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Chairs,680.01,3,0.0,176.8026
2016-12-09,2016-12-14,Second Class,Corporate,United States,Franklin,Tennessee,South,Furniture,Tables,79.974,3,0.4,-29.3238
2016-12-09,2016-12-11,First Class,Consumer,United States,Springfield,Virginia,South,Furniture,Tables,1056.86,7,0.0,158.529
2016-12-10,2016-12-10,Same Day,Consumer,United States,Greenwood,Indiana,Central,Furniture,Chairs,1424.9,5,0.0,356.225
2016-12-10,2016-12-15,Second Class,Consumer,United States,San Francisco,California,West,Furniture,Chairs,321.568,2,0.2,28.1372
2016-12-11,2016-12-11,Same Day,Consumer,United States,Anaheim,California,West,Furniture,Chairs,363.92,5,0.2,-31.843
2016-12-11,2016-12-16,Second Class,Corporate,United States,Vancouver,Washington,West,Furniture,Furnishings,14.8,4,0.0,6.068
2016-12-11,2016-12-11,Same Day,Consumer,United States,Anaheim,California,West,Furniture,Tables,892.136,7,0.2,111.517
2016-12-11,2016-12-13,First Class,Home Office,United States,Portland,Oregon,West,Furniture,Chairs,403.92,5,0.2,25.245
2016-12-11,2016-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Furniture,Tables,328.59,3,0.4,-147.8655
2016-12-11,2016-12-11,Same Day,Corporate,United States,Columbus,Ohio,East,Furniture,Chairs,458.43,5,0.3,-137.529
2016-12-12,2016-12-17,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Furnishings,60.35,5,0.0,19.9155
2016-12-12,2016-12-16,Standard Class,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,383.64,6,0.0,122.7648
2016-12-12,2016-12-18,Standard Class,Home Office,United States,Jackson,Michigan,Central,Furniture,Furnishings,33.48,4,0.0,8.7048
2016-12-13,2016-12-20,Standard Class,Corporate,United States,Torrance,California,West,Furniture,Tables,1114.272,4,0.2,41.7852
2016-12-14,2016-12-19,Standard Class,Consumer,United States,Jackson,Mississippi,South,Furniture,Furnishings,133.38,6,0.0,58.6872
2016-12-14,2016-12-19,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,396.92,4,0.0,198.46
2016-12-14,2016-12-17,First Class,Corporate,United States,San Diego,California,West,Furniture,Chairs,81.424,2,0.2,-9.1602
2016-12-15,2016-12-22,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,14.76,2,0.0,4.2804
2016-12-15,2016-12-19,Standard Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,1652.94,3,0.0,231.4116
2016-12-15,2016-12-21,Standard Class,Home Office,United States,Springfield,Oregon,West,Furniture,Tables,564.195,3,0.5,-304.6653
2016-12-16,2016-12-23,Standard Class,Consumer,United States,Apple Valley,California,West,Furniture,Chairs,563.92,5,0.2,7.049
2016-12-17,2016-12-21,Standard Class,Consumer,United States,San Francisco,California,West,Furniture,Tables,2003.52,6,0.2,-325.572
2016-12-18,2016-12-21,First Class,Home Office,United States,Omaha,Nebraska,Central,Furniture,Chairs,563.94,3,0.0,112.788
2016-12-18,2016-12-21,First Class,Home Office,United States,Salem,Oregon,West,Furniture,Tables,377.45,5,0.5,-264.215
2016-12-18,2016-12-23,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,183.84,8,0.0,62.5056
2016-12-18,2016-12-22,Standard Class,Corporate,United States,Minneapolis,Minnesota,Central,Furniture,Furnishings,18.84,3,0.0,6.0288
2016-12-18,2016-12-24,Standard Class,Consumer,United States,San Diego,California,West,Furniture,Furnishings,39.92,4,0.0,11.1776
2016-12-19,2016-12-25,Standard Class,Corporate,United States,Tucson,Arizona,West,Furniture,Tables,455.97,6,0.5,-218.8656
2016-12-19,2016-12-21,Second Class,Consumer,United States,Reading,Pennsylvania,East,Furniture,Furnishings,303.92,5,0.2,-30.392
2016-12-20,2016-12-24,Standard Class,Home Office,United States,Jackson,Mississippi,South,Furniture,Furnishings,18.92,4,0.0,7.3788
2016-12-22,2016-12-28,Standard Class,Consumer,United States,Redmond,Oregon,West,Furniture,Furnishings,22.784,1,0.2,4.8416
2016-12-22,2016-12-28,Standard Class,Consumer,United States,Moreno Valley,California,West,Furniture,Furnishings,41.96,2,0.0,10.9096
2016-12-22,2016-12-28,Standard Class,Consumer,United States,Moreno Valley,California,West,Furniture,Furnishings,842.72,8,0.0,202.2528
2016-12-22,2016-12-28,Standard Class,Consumer,United States,Redmond,Oregon,West,Furniture,Furnishings,11.84,4,0.2,3.108
2016-12-23,2016-12-25,Second Class,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,572.76,6,0.0,166.1004
2016-12-23,2016-12-26,Second Class,Corporate,United States,Houston,Texas,Central,Furniture,Furnishings,2.328,2,0.6,-0.7566
2016-12-23,2016-12-25,Second Class,Consumer,United States,Springfield,Virginia,South,Furniture,Furnishings,286.38,3,0.0,83.0502
2016-12-23,2016-12-24,First Class,Corporate,United States,Chicago,Illinois,Central,Furniture,Bookcases,141.372,2,0.3,-14.1372
2016-12-24,2016-12-28,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,799.56,9,0.0,207.8856
2016-12-24,2016-12-30,Standard Class,Consumer,United States,San Jose,California,West,Furniture,Furnishings,43.96,7,0.0,18.4632
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,343.85,5,0.0,137.54
2016-12-25,2017-01-01,Standard Class,Corporate,United States,Phoenix,Arizona,West,Furniture,Chairs,47.968,2,0.2,4.1972
2016-12-25,2017-01-01,Standard Class,Corporate,United States,Phoenix,Arizona,West,Furniture,Tables,35.445,1,0.5,-24.1026
2016-12-25,2016-12-30,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,698.352,3,0.2,52.3764
2016-12-25,2016-12-30,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Tables,1747.25,5,0.0,629.01
2016-12-25,2016-12-31,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,2563.056,8,0.1,313.2624
2016-12-25,2016-12-30,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Chairs,866.646,3,0.1,173.3292
2016-12-25,2016-12-30,Standard Class,Corporate,United States,New York City,New York,East,Furniture,Tables,313.176,2,0.4,-120.0508
2016-12-25,2017-01-01,Standard Class,Corporate,United States,Nashua,New Hampshire,East,Furniture,Furnishings,21.12,4,0.0,6.5472
2016-12-26,2016-12-31,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,902.712,3,0.2,33.8517
2016-12-26,2017-01-02,Standard Class,Corporate,United States,Vineland,New Jersey,East,Furniture,Chairs,212.94,3,0.0,25.5528
2016-12-26,2016-12-31,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,146.352,3,0.2,-5.4882
2016-12-27,2016-12-31,Standard Class,Corporate,United States,Woodstock,Illinois,Central,Furniture,Chairs,845.488,8,0.3,-12.0784
2016-12-29,2017-01-02,Standard Class,Consumer,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,754.45,5,0.0,60.356
2016-12-29,2017-01-02,Standard Class,Consumer,United States,Wichita,Kansas,Central,Furniture,Furnishings,70.56,6,0.0,23.9904
2016-12-30,2017-01-01,First Class,Consumer,United States,Lancaster,Pennsylvania,East,Furniture,Chairs,170.786,1,0.3,0.0
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,474.43,11,0.0,199.2606
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Chairs,310.744,4,0.3,-26.6352
2017-01-01,2017-01-05,Standard Class,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,141.42,5,0.6,-187.3815
2017-01-01,2017-01-06,Standard Class,Consumer,United States,Lorain,Ohio,East,Furniture,Furnishings,48.896,4,0.2,8.5568
2017-01-02,2017-01-04,Second Class,Consumer,United States,El Paso,Texas,Central,Furniture,Tables,913.43,5,0.3,-169.637
2017-01-08,2017-01-11,First Class,Corporate,United States,Seattle,Washington,West,Furniture,Tables,892.98,2,0.0,80.3682
2017-01-12,2017-01-17,Second Class,Home Office,United States,Washington,District of Columbia,East,Furniture,Furnishings,37.68,2,0.0,15.8256
2017-01-13,2017-01-18,Second Class,Corporate,United States,Springfield,Missouri,Central,Furniture,Bookcases,212.94,3,0.0,53.235
2017-01-14,2017-01-20,Standard Class,Home Office,United States,Richmond,Indiana,Central,Furniture,Furnishings,18.96,2,0.0,8.532
2017-01-16,2017-01-16,Same Day,Corporate,United States,Los Angeles,California,West,Furniture,Tables,399.672,7,0.2,-14.9877
2017-01-16,2017-01-16,Same Day,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,27.92,4,0.0,8.0968
2017-01-16,2017-01-18,Second Class,Consumer,United States,Jackson,Michigan,Central,Furniture,Chairs,302.67,3,0.0,72.6408
2017-01-19,2017-01-24,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,31.968,2,0.2,6.3936
2017-01-19,2017-01-24,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,887.271,3,0.3,-63.3765
2017-01-20,2017-01-23,Second Class,Corporate,United States,New York City,New York,East,Furniture,Chairs,207.846,3,0.1,2.3094
2017-01-21,2017-01-25,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Bookcases,84.98,1,0.0,18.6956
2017-01-23,2017-01-25,First Class,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,210.98,2,0.0,21.098
2017-01-26,2017-01-31,Standard Class,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,62.72,4,0.0,24.4608
2017-01-28,2017-01-31,Second Class,Home Office,United States,Costa Mesa,California,West,Furniture,Furnishings,37.74,3,0.0,12.8316
2017-01-29,2017-01-31,Second Class,Consumer,United States,Marion,Iowa,Central,Furniture,Furnishings,14.91,3,0.0,4.6221
2017-01-30,2017-02-05,Standard Class,Corporate,United States,Des Moines,Iowa,Central,Furniture,Furnishings,34.58,7,0.0,14.5236
2017-01-30,2017-02-06,Standard Class,Consumer,United States,Aurora,Illinois,Central,Furniture,Tables,69.375,1,0.5,-47.175
2017-01-30,2017-02-04,Standard Class,Consumer,United States,Miami,Florida,South,Furniture,Chairs,419.136,4,0.2,-68.1096
2017-01-30,2017-02-06,Standard Class,Home Office,United States,San Francisco,California,West,Furniture,Chairs,120.784,1,0.2,-13.5882
2017-02-02,2017-02-07,Standard Class,Corporate,United States,San Diego,California,West,Furniture,Furnishings,210.58,2,0.0,12.6348
2017-02-02,2017-02-07,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,86.26,2,0.0,29.3284
2017-02-03,2017-02-07,Second Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,22.2,1,0.6,-26.085
2017-02-06,2017-02-11,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,240.784,1,0.2,30.098
2017-02-06,2017-02-09,First Class,Consumer,United States,Arlington,Virginia,South,Furniture,Bookcases,359.97,3,0.0,79.1934
2017-02-09,2017-02-14,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,3.984,2,0.6,-2.6892
2017-02-09,2017-02-14,Second Class,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,21.12,4,0.0,6.5472
2017-02-10,2017-02-14,Standard Class,Home Office,United States,Laguna Niguel,California,West,Furniture,Bookcases,203.983,2,0.15,16.7986
2017-02-11,2017-02-13,Second Class,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,963.136,4,0.2,108.3528
2017-02-11,2017-02-14,First Class,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,147.568,2,0.2,-3.6892
2017-02-13,2017-02-19,Standard Class,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,107.53,1,0.0,21.506
2017-02-16,2017-02-21,Standard Class,Consumer,United States,Decatur,Illinois,Central,Furniture,Furnishings,7.692,1,0.6,-3.6537
2017-02-16,2017-02-21,Standard Class,Consumer,United States,Decatur,Illinois,Central,Furniture,Chairs,600.558,3,0.3,-8.5794
2017-02-17,2017-02-22,Standard Class,Home Office,United States,Chicago,Illinois,Central,Furniture,Tables,480.96,3,0.5,-269.3376
2017-02-17,2017-02-20,First Class,Home Office,United States,Troy,Ohio,East,Furniture,Furnishings,30.144,2,0.2,8.2896
2017-02-17,2017-02-19,First Class,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,89.0664,1,0.32,-17.0274
2017-02-17,2017-02-20,First Class,Home Office,United States,Troy,Ohio,East,Furniture,Tables,455.97,5,0.4,-106.393
2017-02-17,2017-02-20,First Class,Home Office,United States,Troy,Ohio,East,Furniture,Chairs,899.43,5,0.3,-12.849
2017-02-19,2017-02-20,First Class,Home Office,United States,Los Angeles,California,West,Furniture,Furnishings,44.67,3,0.0,12.0609
2017-02-20,2017-02-27,Standard Class,Home Office,United States,Gilbert,Arizona,West,Furniture,Furnishings,68.704,2,0.2,16.3172
2017-02-20,2017-02-23,First Class,Corporate,United States,San Diego,California,West,Furniture,Furnishings,22.23,1,0.0,7.3359
2017-02-20,2017-02-27,Standard Class,Home Office,United States,Gilbert,Arizona,West,Furniture,Tables,386.91,9,0.5,-185.7168
2017-02-25,2017-03-01,Standard Class,Consumer,United States,Greenville,North Carolina,South,Furniture,Bookcases,231.92,5,0.2,5.798
2017-02-25,2017-03-01,Standard Class,Consumer,United States,Greenville,North Carolina,South,Furniture,Chairs,196.784,2,0.2,-22.1382
2017-02-26,2017-02-28,Second Class,Home Office,United States,Los Angeles,California,West,Furniture,Chairs,892.224,3,0.2,89.2224
2017-02-26,2017-03-03,Standard Class,Consumer,United States,Costa Mesa,California,West,Furniture,Furnishings,91.96,2,0.0,15.6332
2017-03-02,2017-03-08,Standard Class,Corporate,United States,Newark,Delaware,East,Furniture,Bookcases,441.96,2,0.0,101.6508
2017-03-03,2017-03-08,Standard Class,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,170.352,3,0.2,-17.0352
2017-03-03,2017-03-08,Standard Class,Corporate,United States,Los Angeles,California,West,Furniture,Tables,399.672,7,0.2,-14.9877
2017-03-03,2017-03-10,Standard Class,Consumer,United States,Dearborn Heights,Michigan,Central,Furniture,Chairs,180.98,1,0.0,47.0548
2017-03-04,2017-03-06,Second Class,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,103.5,5,0.6,-77.625
2017-03-06,2017-03-11,Second Class,Consumer,United States,New York City,New York,East,Furniture,Furnishings,71.97,3,0.0,16.5531
2017-03-10,2017-03-14,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,43.872,2,0.2,11.5164
2017-03-10,2017-03-14,Standard Class,Home Office,United States,Chester,Pennsylvania,East,Furniture,Furnishings,6.696,1,0.2,0.5022
2017-03-10,2017-03-14,Standard Class,Consumer,United States,Dallas,Texas,Central,Furniture,Tables,933.408,4,0.3,-173.3472
2017-03-11,2017-03-16,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,0.4,-46.4292
2017-03-11,2017-03-15,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,Furniture,Furnishings,26.72,1,0.0,11.7568
2017-03-13,2017-03-13,Same Day,Home Office,United States,Chicago,Illinois,Central,Furniture,Chairs,89.768,1,0.3,-2.5648
2017-03-16,2017-03-16,Same Day,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,51.264,6,0.2,7.6896
2017-03-18,2017-03-23,Standard Class,Consumer,United States,Tyler,Texas,Central,Furniture,Furnishings,82.524,3,0.6,-41.262
2017-03-19,2017-03-22,Second Class,Consumer,United States,Fresno,California,West,Furniture,Tables,697.16,5,0.2,8.7145
2017-03-19,2017-03-22,Second Class,Consumer,United States,Fresno,California,West,Furniture,Furnishings,30.93,1,0.0,12.6813
2017-03-20,2017-03-25,Second Class,Consumer,United States,Columbus,Indiana,Central,Furniture,Furnishings,2.91,1,0.0,1.3677
2017-03-21,2017-03-25,Standard Class,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,22.14,3,0.0,6.4206
2017-03-21,2017-03-27,Standard Class,Consumer,United States,Tulsa,Oklahoma,Central,Furniture,Chairs,1805.88,6,0.0,523.7052
2017-03-23,2017-03-25,First Class,Home Office,United States,San Francisco,California,West,Furniture,Furnishings,211.84,8,0.0,76.2624
2017-03-24,2017-03-28,Standard Class,Consumer,United States,New York City,New York,East,Furniture,Chairs,271.764,2,0.1,60.392
2017-03-24,2017-03-27,First Class,Corporate,United States,New York City,New York,East,Furniture,Chairs,207.846,3,0.1,2.3094
2017-03-25,2017-03-31,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,1526.56,7,0.0,427.4368
2017-03-25,2017-03-31,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,90.99,1,0.0,14.5584
2017-03-25,2017-03-31,Standard Class,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,368.97,3,0.0,40.5867
2017-03-26,2017-04-02,Standard Class,Corporate,United States,Dearborn,Michigan,Central,Furniture,Furnishings,60.84,3,0.0,23.1192
2017-03-26,2017-03-27,First Class,Consumer,United States,New York City,New York,East,Furniture,Bookcases,257.568,2,0.2,-28.9764
2017-03-27,2017-04-01,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Bookcases,1023.332,5,0.32,-30.098
2017-03-27,2017-04-01,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,600.558,3,0.3,-8.5794
2017-03-27,2017-04-01,Standard Class,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,211.246,2,0.3,-66.3916
2017-03-27,2017-03-29,Second Class,Consumer,United States,Richmond,Virginia,South,Furniture,Tables,292.1,2,0.0,58.42
2017-03-27,2017-03-29,Second Class,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,15.008,2,0.2,1.5008
2017-03-28,2017-03-31,First Class,Corporate,United States,Fairfield,California,West,Furniture,Furnishings,21.56,7,0.0,6.8992
2017-03-28,2017-03-31,First Class,Corporate,United States,Fairfield,California,West,Furniture,Furnishings,26.48,1,0.0,10.0624
2017-03-30,2017-04-01,Second Class,Consumer,United States,Lakewood,California,West,Furniture,Furnishings,94.2,5,0.0,39.564
